# protein_xref_1	protein_xref_2	alternative_identifiers_1	alternative_identifiers_2	protein_alias_1	protein_alias_2	detection_method	author_name	pmid	protein_taxid_1	protein_taxid_2	interaction_type	source_database_id	database_identifier	confidence
uniprotkb:Q12959	uniprotkb:P27962	intact:EBI-357481|uniprotkb:Q12958|uniprotkb:A5YKK7|uniprotkb:B7ZMM0|uniprotkb:B9EIQ5|uniprotkb:D3DXB8|uniprotkb:D3DXB9|uniprotkb:B4DGU1|uniprotkb:B4DGZ8|uniprotkb:E7EWL7|uniprotkb:E9PG21	intact:EBI-11793889	psi-mi:dlg1_human(display_long)|uniprotkb:DLG1(gene name)|psi-mi:DLG1(display_short)|uniprotkb:Synapse-associated protein 97(gene name synonym)|uniprotkb:hDlg(gene name synonym)	psi-mi:ve6_hpvme(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0084(phage display)	Ivarsson et al. (2014)	imex:IM-25074|pubmed:24550280	9606	10602	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-11793899|imex:IM-25074-14	intact-miscore:0.40
uniprotkb:Q9HBE1-1	uniprotkb:P03105	intact:EBI-8576744|intact:MINT-253501	intact:EBI-8576961|intact:MINT-253460	psi-mi:q9hbe1-1(display_long)|uniprotkb:PATZ1(gene name)|psi-mi:PATZ1(display_short)|uniprotkb:BTB/POZ domain zinc finger transcription factor(gene name synonym)|uniprotkb:PATZ(gene name synonym)|uniprotkb:Protein kinase A RI subunit alpha-associated protein(gene name synonym)|uniprotkb:RIAZ(gene name synonym)|uniprotkb:ZBTB19(gene name synonym)|uniprotkb:ZNF278(gene name synonym)|uniprotkb:ZSG(gene name synonym)|uniprotkb:Zinc finger and BTB domain-containing protein 19(gene name synonym)|uniprotkb:Zinc finger protein 278(gene name synonym)|uniprotkb:Zinc finger sarcoma gene protein(gene name synonym)|uniprotkb:C(isoform synonym)	psi-mi:vl2_hpv1(display_long)|uniprotkb:L2(gene name)|psi-mi:L2(display_short)	psi-mi:MI:0018(two hybrid)	Görnemann et al. (2002)	mint:MINT-5215993|pubmed:12482659	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-8576955|mint:MINT-72618	intact-miscore:0.37
uniprotkb:Q9NRL2	uniprotkb:P03118	intact:EBI-927511|uniprotkb:Q9NZ15|uniprotkb:Q9P065|uniprotkb:Q9UIG1|uniprotkb:Q9Y3V3	intact:EBI-15990288	psi-mi:baz1a_human(display_long)|uniprotkb:hWALp1(gene name synonym)|uniprotkb:BAZ1A(gene name)|psi-mi:BAZ1A(display_short)|uniprotkb:ACF1(gene name synonym)|uniprotkb:WCRF180(gene name synonym)|uniprotkb:HSPC317(orf name)|uniprotkb:ATP-utilizing chromatin assembly and remodeling factor 1(gene name synonym)|uniprotkb:ATP-dependent chromatin-remodeling protein(gene name synonym)|uniprotkb:Williams syndrome transcription factor-related chromatin-remodeling factor 180(gene name synonym)|uniprotkb:CHRAC subunit ACF1(gene name synonym)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053737|imex:IM-25807-704|psi-mi:MI:0471	author score:62.95|intact-miscore:0.37
uniprotkb:Q9NRX4	uniprotkb:P06465	uniprotkb:PHP14_HUMAN	uniprotkb:VE7_HPV1	uniprotkb:PHP14_HUMAN	uniprotkb:VE7_HPV1	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:14756|virhostnet-nrid:13968	virhostnet-miscore:0.32715574
uniprotkb:Q9NWX6	uniprotkb:P06465	uniprotkb:THG1_HUMAN	uniprotkb:VE7_HPV1	uniprotkb:THG1_HUMAN	uniprotkb:VE7_HPV1	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:14765|virhostnet-nrid:13977	virhostnet-miscore:0.32715574
uniprotkb:Q9NY93	uniprotkb:P03118	intact:EBI-372376|uniprotkb:Q9H9I8|intact:EBI-1051948|uniprotkb:Q6IAE2|uniprotkb:A4D2K9|uniprotkb:C9JV95	intact:EBI-15990288	psi-mi:ddx56_human(display_long)|uniprotkb:DDX56(gene name)|psi-mi:DDX56(display_short)|uniprotkb:DDX21(gene name synonym)|uniprotkb:DEAD box protein 56(gene name synonym)|uniprotkb:ATP-dependent 61 kDa nucleolar RNA helicase(gene name synonym)|uniprotkb:DEAD box protein 21(gene name synonym)|uniprotkb:NOH61(gene name synonym)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053785|imex:IM-25807-708|psi-mi:MI:0471	author score:7.89|intact-miscore:0.37
uniprotkb:Q9NYF3	uniprotkb:P03118	intact:EBI-1644252|uniprotkb:D3DQB9|uniprotkb:B2RDJ5	intact:EBI-15990288	psi-mi:fa53c_human(display_long)|uniprotkb:FAM53C(gene name)|psi-mi:FAM53C(display_short)|uniprotkb:C5orf6(gene name synonym)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053425|psi-mi:MI:0471|imex:IM-25807-678	author score:3.59|intact-miscore:0.37
uniprotkb:Q9P086	uniprotkb:P03118	intact:EBI-394704|uniprotkb:Q6NS89	intact:EBI-15990288	psi-mi:med11_human(display_long)|uniprotkb:Mediator complex subunit 11(gene name synonym)|uniprotkb:MED11(gene name)|psi-mi:MED11(display_short)|uniprotkb:HSPC296(orf name)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053605|psi-mi:MI:0471|imex:IM-25807-693	author score:5.37|intact-miscore:0.37
uniprotkb:Q9UHY1	uniprotkb:P03118	intact:EBI-749731|uniprotkb:Q53FZ5|uniprotkb:Q96SU3|uniprotkb:B3KV40|uniprotkb:D6W558	intact:EBI-15990288	psi-mi:nrbp_human(display_long)|uniprotkb:NRBP1(gene name)|psi-mi:NRBP1(display_short)|uniprotkb:BCON3(gene name synonym)|uniprotkb:NRBP(gene name synonym)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053629|psi-mi:MI:0471|imex:IM-25807-695	author score:5.73|intact-miscore:0.37
uniprotkb:Q9UQ26	uniprotkb:P06929	uniprotkb:RIMS2_HUMAN	uniprotkb:VE6_HPV1	uniprotkb:RIMS2_HUMAN	uniprotkb:VE6_HPV1	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:14887|virhostnet-nrid:14099	virhostnet-miscore:0.32715574
uniprotkb:Q9Y244	uniprotkb:P03118	intact:EBI-696895|uniprotkb:A5HKJ2|uniprotkb:Q9HB69|uniprotkb:D6MXU3	intact:EBI-15990288	psi-mi:pomp_human(display_long)|uniprotkb:Proteassemblin(gene name synonym)|uniprotkb:Protein UMP1 homolog(gene name synonym)|uniprotkb:Voltage-gated K channel beta subunit 4.1(gene name synonym)|uniprotkb:POMP(gene name)|psi-mi:POMP(display_short)|uniprotkb:C13orf12(gene name synonym)|uniprotkb:UMP1(gene name synonym)|uniprotkb:HSPC014(orf name)|uniprotkb:HSPC036(orf name)|uniprotkb:PNAS-110(orf name)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053113|psi-mi:MI:0471|imex:IM-25807-652	author score:12.52|intact-miscore:0.37
uniprotkb:Q9Y244	uniprotkb:P06929	uniprotkb:POMP_HUMAN	uniprotkb:VE6_HPV1	uniprotkb:POMP_HUMAN	uniprotkb:VE6_HPV1	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:14870|virhostnet-nrid:14082	virhostnet-miscore:0.32715574
uniprotkb:Q9Y3B6	uniprotkb:P06929	uniprotkb:EMC9_HUMAN	uniprotkb:VE6_HPV1	uniprotkb:EMC9_HUMAN	uniprotkb:VE6_HPV1	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:14853|virhostnet-nrid:14065	virhostnet-miscore:0.32715574
uniprotkb:Q9Y570	uniprotkb:P03118	intact:EBI-1772895|uniprotkb:Q8WYG8|uniprotkb:Q9NVT5|uniprotkb:Q9UI18|uniprotkb:B3KMU6|uniprotkb:B5MEE7|uniprotkb:J3QT22	intact:EBI-15990288	psi-mi:ppme1_human(display_long)|uniprotkb:PPME1(gene name)|psi-mi:PPME1(display_short)|uniprotkb:PME1(gene name synonym)|uniprotkb:PP2593(orf name)|uniprotkb:PRO0750(orf name)	psi-mi:ve2_hpv1(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10583	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053401|psi-mi:MI:0471|imex:IM-25807-676	author score:29.71|intact-miscore:0.37
uniprotkb:O15111	uniprotkb:Q07857	intact:EBI-81249|uniprotkb:O14666|uniprotkb:Q13132|uniprotkb:Q5W0I4|uniprotkb:Q92467	intact:EBI-9690349	psi-mi:ikka_human(display_long)|uniprotkb:Transcription factor 16(gene name synonym)|uniprotkb:CHUK(gene name)|psi-mi:CHUK(display_short)|uniprotkb:IKKA(gene name synonym)|uniprotkb:TCF16(gene name synonym)|uniprotkb:I-kappa-B kinase 1(gene name synonym)|uniprotkb:Conserved helix-loop-helix ubiquitous kinase(gene name synonym)|uniprotkb:Nuclear factor NF-kappa-B inhibitor kinase alpha(gene name synonym)	psi-mi:ve7_hpv04(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0007(anti tag coimmunoprecipitation)	Byg et al. (2012)	pubmed:22776252|imex:IM-23026	9606	10617	psi-mi:MI:0915(physical association)	psi-mi:MI:0486(UniProt)	intact:EBI-9690447|imex:IM-23026-12	intact-miscore:0.40
uniprotkb:P20226	uniprotkb:P36778	intact:EBI-355371|uniprotkb:Q16845|uniprotkb:Q9UC02|intact:EBI-1056192|uniprotkb:Q6IBM6|uniprotkb:B4E3B3|uniprotkb:F5H869|intact:EBI-11019728	intact:EBI-15990239	psi-mi:tbp_human(display_long)|uniprotkb:TBP(gene name)|psi-mi:TBP(display_short)|uniprotkb:TF2D(gene name synonym)|uniprotkb:TFIID(gene name synonym)|uniprotkb:GTF2D1(gene name synonym)|uniprotkb:TATA-box factor(gene name synonym)|uniprotkb:TATA-binding factor(gene name synonym)|uniprotkb:TATA sequence-binding protein(gene name synonym)|uniprotkb:Transcription initiation factor TFIID TBP subunit(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054023|psi-mi:MI:0471|imex:IM-25807-727	author score:18.22|intact-miscore:0.37
uniprotkb:P20226	uniprotkb:P36778	uniprotkb:TBP_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:TBP_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:3827|virhostnet-nrid:3813	virhostnet-miscore:0.32715574
uniprotkb:Q07955	uniprotkb:P36778	intact:EBI-398920|uniprotkb:Q13809|uniprotkb:B2R6Z7|uniprotkb:D3DTZ3	intact:EBI-15990239	psi-mi:srsf1_human(display_long)|uniprotkb:SFRS1(gene name synonym)|uniprotkb:Splicing factor, arginine/serine-rich 1(gene name synonym)|uniprotkb:SF2(gene name synonym)|uniprotkb:SF2P33(gene name synonym)|uniprotkb:OK/SW-cl.3(orf name)|uniprotkb:SRSF1(gene name)|psi-mi:SRSF1(display_short)|uniprotkb:ASF(gene name synonym)|uniprotkb:pre-mRNA-splicing factor SF2, P33 subunit(gene name synonym)|uniprotkb:Alternative-splicing factor 1(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16053951|psi-mi:MI:0471|imex:IM-25807-721	author score:13.21|intact-miscore:0.37
uniprotkb:Q07955	uniprotkb:P36778	uniprotkb:SRSF1_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:SRSF1_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11293|virhostnet-nrid:10625	virhostnet-miscore:0.32715574
uniprotkb:P02751	uniprotkb:P36778	intact:EBI-1220319|uniprotkb:Q7Z391|uniprotkb:O95609|uniprotkb:O95610|uniprotkb:Q14312|uniprotkb:Q14325|uniprotkb:Q14326|uniprotkb:Q17RV7|uniprotkb:Q585T2|uniprotkb:Q59EH1|uniprotkb:Q60FE4|uniprotkb:Q68DP8|uniprotkb:Q68DP9|uniprotkb:Q68DT4|uniprotkb:Q6LDP6|uniprotkb:Q6MZU5|uniprotkb:Q6N025|uniprotkb:Q6N0A6|uniprotkb:Q86T27|uniprotkb:Q8IVI8|uniprotkb:Q96KP7|uniprotkb:Q96KP8|uniprotkb:Q96KP9|uniprotkb:Q9H1B8|uniprotkb:Q9HAP3|uniprotkb:Q9UMK2|uniprotkb:Q6MZS0|uniprotkb:B7ZLF0|uniprotkb:E9PE77|uniprotkb:E9PG29|uniprotkb:Q564H7	intact:EBI-15990239	psi-mi:finc_human(display_long)|uniprotkb:FN1(gene name)|psi-mi:FN1(display_short)|uniprotkb:FN(gene name synonym)|uniprotkb:Cold-insoluble globulin(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054491|psi-mi:MI:0471|imex:IM-25807-766	author score:7.95|intact-miscore:0.37
uniprotkb:P02751	uniprotkb:P36778	uniprotkb:FINC_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:FINC_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:26946|virhostnet-nrid:25661	virhostnet-miscore:0.32715574
uniprotkb:Q16236	uniprotkb:P36778	uniprotkb:NF2L2_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:NF2L2_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11197|virhostnet-nrid:10529	virhostnet-miscore:0.32715574
uniprotkb:Q16236	uniprotkb:P36778	intact:EBI-2007911|uniprotkb:Q53RW6|uniprotkb:Q59HH2|uniprotkb:Q96F71|uniprotkb:B2RBU2|uniprotkb:B4E338|uniprotkb:E9PGJ7|dip:DIP-29971N	intact:EBI-15990239	psi-mi:nf2l2_human(display_long)|uniprotkb:NFE2L2(gene name)|psi-mi:NFE2L2(display_short)|uniprotkb:NRF2(gene name synonym)|uniprotkb:Nuclear factor, erythroid derived 2, like 2(gene name synonym)|uniprotkb:HEBP1(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054407|psi-mi:MI:0471|imex:IM-25807-759	author score:6.59|intact-miscore:0.37
uniprotkb:P04406	uniprotkb:P36799	uniprotkb:G3P_HUMAN	uniprotkb:VE6_HPV03	uniprotkb:G3P_HUMAN	uniprotkb:VE6_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22898364	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:15072|virhostnet-nrid:14281	virhostnet-miscore:0.32715574
uniprotkb:Q86VP1	uniprotkb:P36778	intact:EBI-529518|uniprotkb:O60398|uniprotkb:O95770|uniprotkb:Q13311|uniprotkb:Q9BQG5|uniprotkb:Q9UI88|uniprotkb:B4DKU7|uniprotkb:E7ENV2|uniprotkb:A4D196	intact:EBI-15990239	psi-mi:taxb1_human(display_long)|uniprotkb:TRAF6-binding protein(gene name synonym)|uniprotkb:TAX1BP1(gene name)|psi-mi:TAX1BP1(display_short)|uniprotkb:T6BP(gene name synonym)|uniprotkb:PRO0105(orf name)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054059|psi-mi:MI:0471|imex:IM-25807-730	author score:226.78|intact-miscore:0.37
uniprotkb:Q86VP1	uniprotkb:P36778	uniprotkb:TAXB1_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:TAXB1_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11335|virhostnet-nrid:10667	virhostnet-miscore:0.32715574
uniprotkb:Q13813	uniprotkb:P36778	intact:EBI-351450|uniprotkb:Q13186|uniprotkb:Q15324|uniprotkb:Q16606|uniprotkb:Q59EF1|uniprotkb:Q5VXV5|uniprotkb:Q5VXV6|uniprotkb:Q7Z6M5|uniprotkb:Q9P0V0|intact:EBI-4404719	intact:EBI-15990239	psi-mi:sptn1_human(display_long)|uniprotkb:NEAS(gene name synonym)|uniprotkb:Spectrin, non-erythroid alpha subunit(gene name synonym)|uniprotkb:SPTAN1(gene name)|psi-mi:SPTAN1(display_short)|uniprotkb:SPTA2(gene name synonym)|uniprotkb:Alpha-II spectrin(gene name synonym)|uniprotkb:Fodrin alpha chain(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:0397(two hybrid array)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16046806|psi-mi:MI:0471|imex:IM-25807-138	intact-miscore:0.37
uniprotkb:P12814	uniprotkb:P36778	intact:EBI-351710|uniprotkb:Q9BTN1|uniprotkb:Q1HE25|uniprotkb:B7TY16|intact:EBI-3866221|uniprotkb:B3V8S3|uniprotkb:B4DHH3	intact:EBI-15990239	psi-mi:actn1_human(display_long)|uniprotkb:ACTN1(gene name)|psi-mi:ACTN1(display_short)|uniprotkb:Alpha-actinin cytoskeletal isoform(gene name synonym)|uniprotkb:Non-muscle alpha-actinin-1(gene name synonym)|uniprotkb:F-actin cross-linking protein(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054251|imex:IM-25807-746|psi-mi:MI:0471	author score:4.31|intact-miscore:0.37
uniprotkb:P12814	uniprotkb:P36778	uniprotkb:ACTN1_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:ACTN1_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:10849|virhostnet-nrid:10182	virhostnet-miscore:0.32715574
uniprotkb:P11021	uniprotkb:P36778	uniprotkb:BIP_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:BIP_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:27038|virhostnet-nrid:25743	virhostnet-miscore:0.32715574
uniprotkb:P11021	uniprotkb:P36778	intact:EBI-354921|uniprotkb:Q2EF78|uniprotkb:Q9NPF1|uniprotkb:Q9UK02|uniprotkb:B0QZ61	intact:EBI-15990239	psi-mi:bip_human(display_long)|uniprotkb:Heat shock protein family A member 5(gene name synonym)|uniprotkb:HSPA5(gene name)|psi-mi:HSPA5(display_short)|uniprotkb:GRP78(gene name synonym)|uniprotkb:Immunoglobulin heavy chain-binding protein(gene name synonym)|uniprotkb:78 kDa glucose-regulated protein(gene name synonym)|uniprotkb:Binding-immunoglobulin protein(gene name synonym)|uniprotkb:Heat shock protein 70 family protein 5(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054299|imex:IM-25807-750|psi-mi:MI:0471	author score:4.67|intact-miscore:0.37
uniprotkb:Q12959	uniprotkb:P36799	intact:EBI-357481|uniprotkb:Q12958|uniprotkb:A5YKK7|uniprotkb:B7ZMM0|uniprotkb:B9EIQ5|uniprotkb:D3DXB8|uniprotkb:D3DXB9|uniprotkb:B4DGU1|uniprotkb:B4DGZ8|uniprotkb:E7EWL7|uniprotkb:E9PG21	intact:EBI-7363822|intact:MINT-6732694|uniprotkb:Q81960	psi-mi:dlg1_human(display_long)|uniprotkb:DLG1(gene name)|psi-mi:DLG1(display_short)|uniprotkb:Synapse-associated protein 97(gene name synonym)|uniprotkb:hDlg(gene name synonym)	psi-mi:ve6_hpv03(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0051(fluorescence technology)	Lee et al. (2004)	pubmed:15507623|mint:MINT-6549844|doi:10.1128/JVI.78.22.12366-12377.2004	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7363871|mint:MINT-6733639	intact-miscore:0.52
uniprotkb:Q12959	uniprotkb:P36799	intact:EBI-357481|uniprotkb:Q12958|uniprotkb:A5YKK7|uniprotkb:B7ZMM0|uniprotkb:B9EIQ5|uniprotkb:D3DXB8|uniprotkb:D3DXB9|uniprotkb:B4DGU1|uniprotkb:B4DGZ8|uniprotkb:E7EWL7|uniprotkb:E9PG21	intact:EBI-7363822|intact:MINT-6732694|uniprotkb:Q81960	psi-mi:dlg1_human(display_long)|uniprotkb:DLG1(gene name)|psi-mi:DLG1(display_short)|uniprotkb:Synapse-associated protein 97(gene name synonym)|uniprotkb:hDlg(gene name synonym)	psi-mi:ve6_hpv03(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0096(pull down)	Lee et al. (2004)	pubmed:15507623|mint:MINT-6549844|doi:10.1128/JVI.78.22.12366-12377.2004	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7363815|mint:MINT-6733630	intact-miscore:0.52
uniprotkb:P04637	uniprotkb:P36778	uniprotkb:P53_HUMAN	uniprotkb:VE2_HPV03	uniprotkb:P53_HUMAN	uniprotkb:VE2_HPV03	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:3830|virhostnet-nrid:3816	virhostnet-miscore:0.32715574
uniprotkb:P04637	uniprotkb:P36778	intact:EBI-366083|uniprotkb:Q15086|uniprotkb:Q15087|uniprotkb:Q15088|uniprotkb:Q16535|uniprotkb:Q16807|uniprotkb:Q16808|uniprotkb:Q16809|uniprotkb:Q16810|uniprotkb:Q16811|uniprotkb:Q16848|uniprotkb:Q86UG1|uniprotkb:Q8J016|uniprotkb:Q99659|uniprotkb:Q9BTM4|uniprotkb:Q9HAQ8|uniprotkb:Q9NP68|uniprotkb:Q9NPJ2|uniprotkb:Q9NZD0|uniprotkb:Q9UBI2|uniprotkb:Q9UQ61|uniprotkb:Q2XN98|uniprotkb:Q3LRW1|uniprotkb:Q3LRW2|uniprotkb:Q3LRW3|uniprotkb:Q3LRW4|uniprotkb:Q3LRW5|dip:DIP-368N	intact:EBI-15990239	psi-mi:p53_human(display_long)|uniprotkb:TP53(gene name)|psi-mi:TP53(display_short)|uniprotkb:P53(gene name synonym)|uniprotkb:Tumor suppressor p53(gene name synonym)|uniprotkb:Phosphoprotein p53(gene name synonym)|uniprotkb:Antigen NY-CO-13(gene name synonym)	psi-mi:ve2_hpv03(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10614	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16054071|psi-mi:MI:0471|imex:IM-25807-731	author score:23.81|intact-miscore:0.37
