Human	Herpes
Q8IYB3	Herpes:Q1HVF7
Q8IYX8	Herpes:P0C763
Q8IYX8	Herpes:P0C6Z9
Q8IYX8	Herpes:Q1HVF7
Q8IYX8	Herpes:Q1HVD1
Q8N2K0	Herpes:P0CK57
Q8N2K0	Herpes:P0C737
Q8N2K0	Herpes:P0CK50
Q8N2K0	Herpes:Q1HVB5
Q8N357	Herpes:P0C737
Q8N474	Herpes:Q1HVF7
Q8N490	Herpes:P0C6Z1
Q8N490	Herpes:P0CK50
Q8N4L2	Herpes:P0C737
Q8N4L2	Herpes:P0CK57
Q8N4L2	Herpes:P0CK50
Q8N5R6	Herpes:Q1HVE9
Q8N5R6	Herpes:Q1HVD1
Q8N6L0	Herpes:P0C6Z1
Q8N6L0	Herpes:P0C737
Q8N6Y0	Herpes:P0C6Z9
Q8N6Y0	Herpes:P0C763
Q8N726	Herpes:Q1HVI8
Q8N7W2	Herpes:Q1HVH2
Q8N9N5	Herpes:Q1HVG4
Q8NBM4	Herpes:Q1HVJ2
Q8NBX0	Herpes:P0C737
Q8NC54	Herpes:P0CK57
Q8NC54	Herpes:Q1HVJ2
Q8ND90	Herpes:Q1HVB8
Q8ND90	Herpes:P0C763
Q8ND90	Herpes:P0C6Z9
Q8ND90	Herpes:P0CK48
Q8NDH2	Herpes:P0C737
Q8NDN9	Herpes:Q69022
Q8NEY1	Herpes:P0CK57
Q8TAP6	Herpes:P0C6Z9
Q8TAP6	Herpes:P0C742
Q8TB96	Herpes:P0C6Z1
Q8TBB1	Herpes:Q1HVF7
Q8TBB1	Herpes:Q1HVJ2
Q8TBB1	Herpes:P0C726
Q8TCT7	Herpes:P0C6Z1
Q8TD10	Herpes:P0C6Z9
Q8TD10	Herpes:P0C6Z1
Q8TD31	Herpes:Q1HVH9
Q8TDB4	Herpes:P0C6Z1
Q8TF42	Herpes:Q1HVJ2
Q8TF72	Herpes:P0CK54
Q8TF72	Herpes:P0CK48
Q8WV28	Herpes:Q69022
Q8WVM8	Herpes:P0C737
Q8WWI1	Herpes:Q1HVB5
Q8WWI1	Herpes:P0CK48
Q8WXE0	Herpes:P0CK48
Q92526	Herpes:Q1HVJ0
Q92526	Herpes:Q1HVD3
Q92538	Herpes:P0C737
Q92538	Herpes:P0CK57
Q92692	Herpes:P0C6Z1
Q92734	Herpes:Q1HVG1
Q92759	Herpes:Q69022
Q92900	Herpes:Q1HVF7
Q93062	Herpes:Q1HVB5
Q93062	Herpes:Q1HVG4
Q93062	Herpes:Q1HVH2
Q93062	Herpes:P0CK48
Q93062	Herpes:Q1HVD3
Q93062	Herpes:Q69140
Q93062	Herpes:P0C763
Q93062	Herpes:P0CK57
Q93062	Herpes:Q1HVG1
Q969E2	Herpes:P0C737
Q969F0	Herpes:P0C6Z1
Q969G5	Herpes:Q1HVB5
Q969N2	Herpes:P0C737
Q96AA8	Herpes:P0C726
Q96AA8	Herpes:Q1HVD1
Q96AM1	Herpes:P0C737
Q96AQ6	Herpes:Q1HVB5
Q96AQ6	Herpes:P0C6Z1
Q96AQ6	Herpes:P0C737
Q96B96	Herpes:P0C6Z3
Q96BI1	Herpes:P0C6Z1
Q96BR5	Herpes:P0C737
Q96BW1	Herpes:Q69138
Q96BY9	Herpes:P0CAP7
Q96CX2	Herpes:P0C6Z1
Q96D09	Herpes:P0CK48
Q96D09	Herpes:P0C744
Q96D09	Herpes:Q1HVD1
Q96EY1	Herpes:Q1HVD3
Q96EY1	Herpes:Q69140
Q96EY1	Herpes:P0CK57
Q96EY1	Herpes:P0C6N0
Q96FQ6	Herpes:P0C737
Q96HC4	Herpes:P0CK57
Q96IK5	Herpes:Q1HVG4
Q96IX5	Herpes:P0CK57
Q96IX5	Herpes:P0C6Z1
Q96IX5	Herpes:P0CK50
Q96IX5	Herpes:P0C737
Q96J84	Herpes:P0CK57
Q96J84	Herpes:P0C6Z1
Q96J84	Herpes:P0C737
Q96JJ7	Herpes:P0CK57
Q96JJ7	Herpes:P0C6Z1
Q96JJ7	Herpes:P0C737
Q96JJ7	Herpes:P0CK50
Q96K76	Herpes:P0CK57
Q96KG9	Herpes:Q1HVI8
Q96LI6	Herpes:Q1HVG1
Q96N66	Herpes:P0C737
Q96N66	Herpes:Q1HVJ2
Q96N66	Herpes:P0C6Z1
Q96N66	Herpes:P0CK48
Q96N66	Herpes:P0CK57
Q96N66	Herpes:P0CK50
Q96NA8	Herpes:P0CK48
Q96QF0	Herpes:P0C737
Q96RT7	Herpes:Q1HVD3
Q96S52	Herpes:P0CK57
Q96TC7	Herpes:P0C6Z1
Q99439	Herpes:P0CK57
Q99439	Herpes:P0CK48
Q99460	Herpes:Q1HVJ2
Q99460	Herpes:P0CK57
Q99460	Herpes:Q1HVD3
Q99466	Herpes:Q1HVB8
Q99500	Herpes:P0C737
Q99523	Herpes:P0CK57
Q99536	Herpes:P0C737
Q99675	Herpes:P0C737
Q99700	Herpes:Q1HVD3
Q99700	Herpes:Q1HVJ0
Q99750	Herpes:P0CK48
Q99750	Herpes:Q1HVF7
Q99805	Herpes:P0C737
Q9BQB6	Herpes:P0CK57
Q9BQB6	Herpes:Q1HVJ0
Q9BQB6	Herpes:Q1HVB5
Q9BQB6	Herpes:P0C737
Q9BQB6	Herpes:P0CK50
Q9BQB6	Herpes:Q1HVD3
Q9BQB6	Herpes:Q1HVJ2
Q9BQB6	Herpes:P0C6Z1
Q9BRK3	Herpes:P0C737
Q9BRK3	Herpes:P0C6Z1
Q9BRK4	Herpes:P0C723
Q9BRK4	Herpes:P0CK48
Q9BRK4	Herpes:P0C763
Q9BSA9	Herpes:P0C737
Q9BSJ8	Herpes:P0C737
Q9BT22	Herpes:P0CK57
Q9BTU6	Herpes:P0C737
Q9BUZ4	Herpes:Q1HVI8
Q9BUZ4	Herpes:Q1HVG4
Q9BV19	Herpes:P0C6Z9
Q9BVG8	Herpes:P0CK48
Q9BWM7	Herpes:P0CK57
Q9BWM7	Herpes:P0CK50
Q9BXN2	Herpes:P0C6Z1
Q9BZ71	Herpes:Q1HVB5
Q9C0C2	Herpes:Q1HVD3
Q9C0C2	Herpes:P0CK57
Q9C0F1	Herpes:P0CK48
Q9GZM8	Herpes:P0C6Z1
Q9GZT4	Herpes:P0CK50
Q9GZT4	Herpes:P0CK57
Q9GZU8	Herpes:Q1HVJ2
Q9H1C4	Herpes:P0C737
Q9H270	Herpes:Q1HVD1
Q9H2V7	Herpes:P0CK50
Q9H2V7	Herpes:P0C6Z1
Q9H2V7	Herpes:P0C737
Q9H3N1	Herpes:P0C737
Q9H3U5	Herpes:P0CK57
Q9H496	Herpes:P0CK50
Q9H496	Herpes:P0CK57
Q9H4G4	Herpes:P0C737
Q9H5V8	Herpes:Q1HVJ2
Q9H5V8	Herpes:P0C737
Q9H5V8	Herpes:P0C6Z1
Q9H6Y7	Herpes:P0C737
Q9H7F0	Herpes:P0C737
Q9H892	Herpes:P0C6Z9
Q9H8L6	Herpes:P0C705
Q9H8M9	Herpes:P0C6Z1
Q9H936	Herpes:P0C6Z1
Q9H936	Herpes:P0C737
Q9H936	Herpes:P0CK57
Q9HA65	Herpes:P0C737
Q9HA82	Herpes:Q1HVH9
Q9HB63	Herpes:P0C723
Q9HBH5	Herpes:P0C737
Q9HC07	Herpes:P0CK57
Q9HC07	Herpes:P0C737
Q9HC07	Herpes:Q1HVD3
Q9HC07	Herpes:P0C6Z1
Q9HC07	Herpes:P0CK50
Q9HC77	Herpes:Q69140
Q9HCE6	Herpes:P0C6Z9
Q9HCU0	Herpes:P0C6Z1
Q9HD45	Herpes:P0C6Z1
Q9HD45	Herpes:P0C737
Q9HDC9	Herpes:P0CK57
Q9HDC9	Herpes:P0C737
Q9NPB0	Herpes:P0C737
Q9NPG3	Herpes:Q1HVG1
Q9NPJ6	Herpes:P0C723
Q9NQX7	Herpes:P0C6Z1
Q9NQX7	Herpes:P0CK57
Q9NR12	Herpes:P0CK57
Q9NR12	Herpes:P0CK50
Q9NR12	Herpes:Q1HVD3
Q9NR12	Herpes:Q1HVD1
Q9NR12	Herpes:P0C6Z1
Q9NRD5	Herpes:P0C6Z9
Q9NRD5	Herpes:Q1HVF7
Q9NRP0	Herpes:P0CK57
Q9NSC5	Herpes:P0CK48
Q9NSC5	Herpes:P0CK54
Q9NSC5	Herpes:P0C6Z3
Q9NSC5	Herpes:Q1HVF6
Q9NSC5	Herpes:Q1HVE9
Q9NSC5	Herpes:P68343
Q9NTJ5	Herpes:P0C737
Q9NTJ5	Herpes:P0C6Z1
Q9NUQ6	Herpes:Q1HVF7
Q9NV96	Herpes:P0C737
Q9NV96	Herpes:P0CK57
Q9NVM1	Herpes:P0C737
Q9NX61	Herpes:P0C737
Q9NX63	Herpes:P0C737
Q9NX63	Herpes:P0C6Z1
Q9NXH8	Herpes:Q1HVD1
Q9NXH8	Herpes:Q1HVB5
Q9NXH8	Herpes:P0CK48
Q9NXH8	Herpes:P0CK57
Q9NXH8	Herpes:Q1HVD3
Q9NXR1	Herpes:P0C6Z1
Q9NXS2	Herpes:P0CK57
Q9NXS2	Herpes:P0C737
Q9NXW2	Herpes:P0C6Z1
Q9NYL2	Herpes:P0CK57
Q9NYQ7	Herpes:P0C705
Q9NYU1	Herpes:Q1HVD3
Q9NZ01	Herpes:P0C737
Q9NZC7	Herpes:P0C737
Q9NZM1	Herpes:Q1HVI8
Q9NZM1	Herpes:Q1HVD3
Q9NZM1	Herpes:Q1HVG0
Q9NZM1	Herpes:P0C6Z1
Q9NZM1	Herpes:P0CK48
Q9NZM1	Herpes:P0C737
Q9NZM1	Herpes:P0CK57
Q9NZM1	Herpes:Q1HVB5
Q9NZM1	Herpes:Q1HVJ2
Q9NZM1	Herpes:P0CK50
Q9NZM1	Herpes:Q1HVD1
Q9NZN4	Herpes:P0CK57
Q9NZQ3	Herpes:P0C705
Q9P0P0	Herpes:Q1HVJ2
Q9P0V3	Herpes:P0C6Z1
Q9P0V3	Herpes:P0CK57
Q9P2D7	Herpes:P0CK57
Q9P2E9	Herpes:P0C6Z1
Q9P2E9	Herpes:P0C737
Q9UBB9	Herpes:P0C763
Q9UBB9	Herpes:P0CK48
Q9UBG0	Herpes:P0CK57
Q9UBG0	Herpes:P0C737
Q9UBN6	Herpes:Q1HVB5
Q9UBP4	Herpes:P0CK48
Q9UDY4	Herpes:Q1HVI8
Q9UDY4	Herpes:Q1HVJ0
Q9UEW3	Herpes:P0CK48
Q9UEW3	Herpes:P0C6Z1
Q9UFD9	Herpes:Q1HVG4
Q9UFD9	Herpes:P0C763
Q9UGI8	Herpes:P0C742
Q9UGP8	Herpes:P0C737
Q9UGP8	Herpes:P0CK50
Q9UHD8	Herpes:P0CK48
Q9UHD8	Herpes:Q1HVJ0
Q9UHD8	Herpes:P0CK57
Q9UHF1	Herpes:Q1HVB3
Q9UHF1	Herpes:P0CK48
Q9UHL4	Herpes:P0CK50
Q9UHL4	Herpes:P0C737
Q9UHL4	Herpes:P0CK57
Q9UHV2	Herpes:P0C6N0
Q9UHV2	Herpes:P0CAP7
Q9UHV2	Herpes:Q1HVH8
Q9UI14	Herpes:Q1HVB3
Q9UI14	Herpes:P0C6Z1
Q9UIA9	Herpes:P0C737
Q9UJ14	Herpes:P0CK50
Q9UJ14	Herpes:P0C6Z1
Q9UJ14	Herpes:P0C737
Q9UJ14	Herpes:P0CK57
Q9UJ70	Herpes:Q1HVD1
Q9UJJ9	Herpes:P0C6Z1
Q9UJV3	Herpes:P0C763
Q9UJV3	Herpes:P0CK48
Q9UJY1	Herpes:Q1HVI8
Q9UKA4	Herpes:P0CK57
Q9UKX2	Herpes:P0CK57
Q9UL15	Herpes:Q1HVI8
Q9UL15	Herpes:Q1HVJ0
Q9UL46	Herpes:Q1HVJ2
Q9UM47	Herpes:P0CK57
Q9UNF1	Herpes:P0CK57
Q9UNM6	Herpes:Q1HVD3
Q9UNN8	Herpes:P0C6Z1
Q9Y228	Herpes:P0CK48
Q9Y285	Herpes:P0CK57
Q9Y2D8	Herpes:Q1HVD1
Q9Y2G8	Herpes:P0C737
Q9Y2G8	Herpes:Q1HVI8
Q9Y2I1	Herpes:Q1HVD3
Q9Y2U8	Herpes:P0C6Z1
Q9Y305	Herpes:Q1HVD1
Q9Y371	Herpes:Q69022
Q9Y371	Herpes:P0C723
Q9Y371	Herpes:Q1HVG4
Q9Y394	Herpes:P0C737
Q9Y3Q8	Herpes:Q1HVD1
Q9Y3Q8	Herpes:P0C744
Q9Y4B5	Herpes:Q1HVJ0
Q9Y4B5	Herpes:Q1HVD3
Q9Y4F1	Herpes:Q1HVF7
Q9Y4P3	Herpes:P0C737
Q9Y5G0	Herpes:P0CK57
Q9Y5M8	Herpes:P0C737
Q9Y5M8	Herpes:P0CK50
Q9Y5M8	Herpes:P0CK57
Q9Y5M8	Herpes:P0C6Z1
Q9Y5M8	Herpes:Q1HVD1
Q9Y5S1	Herpes:P0C737
Q9Y5S1	Herpes:P0C6Z1
Q9Y5Z0	Herpes:P0C737
Q9Y673	Herpes:P0C737
Q9Y6K0	Herpes:P0C6Z1
Q9Y6M1	Herpes:Q1HVF7
Q9Y6N5	Herpes:P0C737
Q9Y6N5	Herpes:Q1HVJ0
Q9Y6N5	Herpes:P0CK57
Q9Y6N5	Herpes:Q1HVD1
Q9Y6N5	Herpes:P0CK50
Q9Y6N5	Herpes:Q1HVD3
Q9Y6N5	Herpes:Q1HVB5
Q9Y6N5	Herpes:P0C6Z1
Q9Y6N5	Herpes:Q1HVG0
Q9Y6N5	Herpes:Q1HVI8
Q9Y6N5	Herpes:P0CK48
Q9Y6N7	Herpes:P0C6Z1
P19838	Herpes:A0A0C7TRZ7
P16070	Herpes:K9UT94
P16070	Herpes:G3CKS7
P02786	Herpes:G3CKS7
P02786	Herpes:K9UT94
Q13576	Herpes:P0C731
Q93008	Herpes:G3CKS7
P51665	Herpes:G3CKS7
Q93009	Herpes:Q5MJ03
P01857	Herpes:P0C731
O95477	Herpes:K9UT94
Q8WUM4	Herpes:K9UT94
P30153	Herpes:Q69117
P30153	Herpes:I1YP38
P02751	Herpes:P0C736
P02751	Herpes:G3CKS7
P02751	Herpes:P0C762
P02751	Herpes:Q3KSR4
P02751	Herpes:A0A0C7TUY8
P02751	Herpes:K9UT94
P17844	Herpes:A0A0C7TBS6
P46379	Herpes:G3CKS7
P46379	Herpes:Q3KSR4
P05556	Herpes:Q69117
P05556	Herpes:K9UT94
Q99816	Herpes:P0C706
Q99816	Herpes:Q3KSS4
P04406	Herpes:Q3KSU8
P68400	Herpes:Q5MJ03
O43707	Herpes:Q69139
P12814	Herpes:P0C701
Q06330	Herpes:Q3KSV2
P49023	Herpes:Q69117
P49023	Herpes:G3CKS7
P49023	Herpes:Q3KSR4
Q12959	Herpes:K9UT94
Q9Y6C2	Herpes:G3CKS7
Q9H3P7	Herpes:K9UT94
Q9H3P7	Herpes:A0A0C7TUY8
P60468	Herpes:Q3KSR4
P60468	Herpes:K9UT94
P60468	Herpes:G3CKS7
P60468	Herpes:Q69117
O00410	Herpes:Q69117
P15529	Herpes:Q3KSV2
P09603	Herpes:P0CW72
O00560	Herpes:K9UT94
P07858	Herpes:G3CKS7
P07858	Herpes:Q69117
Q15629	Herpes:Q69117
Q15629	Herpes:G3CKS7
Q15629	Herpes:K9UT94
P34932	Herpes:G3CKS7
P28290	Herpes:I1YP38
Q9Y520	Herpes:G3CKS7
Q9Y520	Herpes:Q3KSR4
Q9H2P0	Herpes:G3CKS7
P35613	Herpes:K9UT94
Q9NZV1	Herpes:K9UT94
Q9NP72	Herpes:K9UT94
Q9NP72	Herpes:G3CKS7
Q13637	Herpes:G3CKS7
Q12933	Herpes:P0C722
Q12933	Herpes:P0C762
Q9HCU5	Herpes:G3CKS7
Q13263	Herpes:A0A0C7TBS6
P61289	Herpes:P0C706
O43390	Herpes:Q5MJ03
Q9UNE7	Herpes:G3CKS7
O14744	Herpes:Q5MJ03
O60506	Herpes:Q5MJ03
Q9UBX5	Herpes:Q3KSN9
Q9UBX5	Herpes:P0C762
Q9UBX5	Herpes:P0C722
Q9UBX5	Herpes:Q69119
Q9UBX5	Herpes:Q3KSQ1
Q15326	Herpes:Q3KSV2
Q9Y230	Herpes:Q3KSR4
Q9Y230	Herpes:G3CKS7
Q9Y230	Herpes:I1YP38
Q9Y230	Herpes:Q69117
O00264	Herpes:K9UT94
O00264	Herpes:G3CKS7
Q16891	Herpes:P0C706
Q16186	Herpes:G3CKS7
Q9BQ50	Herpes:A0A0C7TBS6
P21964	Herpes:A0A0C7TUY8
Q9UKK3	Herpes:P0C722
P19784	Herpes:Q5MJ03
P67870	Herpes:Q5MJ03
P14868	Herpes:Q69117
P26196	Herpes:G3CKS7
Q14204	Herpes:G3CKS7
P50402	Herpes:K9UT94
P50402	Herpes:G3CKS7
P50402	Herpes:I1YP38
P07814	Herpes:Q69117
P04626	Herpes:K9UT94
P33897	Herpes:G3CKS7
O95573	Herpes:Q3KSR4
O95573	Herpes:G3CKS7
O95573	Herpes:A0A0C7TUY8
P49327	Herpes:Q3KSR4
Q12805	Herpes:P0C706
Q12805	Herpes:P0C722
P51991	Herpes:Q5MJ03
Q9UPN7	Herpes:Q69117
Q9UPN7	Herpes:G3CKS7
Q15691	Herpes:Q3KSU1
Q13049	Herpes:G3CKS7
A5YKK6	Herpes:G3CKS7
Q5T4S7	Herpes:Q69117
Q5T4S7	Herpes:G3CKS7
Q5T4S7	Herpes:Q3KSR4
Q9UQ35	Herpes:Q3KSR4
Q9UQ35	Herpes:K9UT94
Q9Y6C9	Herpes:Q3KSR4
Q9Y6C9	Herpes:G3CKS7
Q9Y6C9	Herpes:A0A0C7TUY8
P02794	Herpes:Q69117
Q96B97	Herpes:Q69117
P42858	Herpes:Q3KSR4
Q00341	Herpes:G3CKS7
P04439	Herpes:Q3KSU8
P01889	Herpes:Q3KSU8
P22736	Herpes:Q3KST2
P09651	Herpes:Q5MJ03
P22626	Herpes:Q5MJ03
Q99729	Herpes:Q5MJ03
Q14103	Herpes:Q5MJ03
Q99873	refseq:YP_401728
Q99873	Herpes:A0A0C7TA99
P41252	Herpes:Q69117
P41252	Herpes:G3CKS7
P52292	Herpes:Q3KSS4
Q08380	Herpes:P0C729
P20700	Herpes:Q3KSP2
P29966	Herpes:A0A0C7TUY8
P29966	Herpes:Q3KSR4
P56192	Herpes:Q69117
P55209	Herpes:Q5MJ03
P06748	Herpes:Q5MJ03
P16615	Herpes:G3CKS7
P16615	Herpes:K9UT94
P16615	Herpes:Q3KSR4
P16615	Herpes:Q69117
P16615	Herpes:A0A0C7TUY8
Q8TED1	Herpes:G3CKS7
P07237	Herpes:K9UT94
Q71UM5	Herpes:Q3KSR4
Q71UM5	Herpes:G3CKS7
Q9BRK5	Herpes:G3CKS7
Q9BRK5	Herpes:K9UT94
O95071	Herpes:Q3KSR4
O95071	Herpes:G3CKS7
O95071	Herpes:K9UT94
Q9Y282	Herpes:K9UT94
P17858	Herpes:G3CKS7
Q01813	Herpes:G3CKS7
P18859	Herpes:G3CKS7
O00469	Herpes:K9UT94
O15162	Herpes:P0C722
P48047	Herpes:G3CKS7
P06746	Herpes:A0A0C7TBS6
Q9H0E2	Herpes:K9UT94
P62136	Herpes:P0C734
Q96EP0	Herpes:P0C706
P63151	Herpes:Q69117
P63151	Herpes:I1YP38
Q9NVI7	Herpes:Q3KSR4
Q9NVI7	Herpes:G3CKS7
Q9NVI7	Herpes:K9UT94
Q9BV68	Herpes:G3CKS7
P25786	Herpes:G3CKS7
P25788	Herpes:P0C706
P25788	Herpes:Q69139
P25788	Herpes:Q3KSU7
P25788	Herpes:P0C732
P25788	Herpes:Q69119
P25788	Herpes:Q3KSV2
P25789	Herpes:G3CKS7
P60900	Herpes:G3CKS7
O14818	Herpes:G3CKS7
P20618	Herpes:G3CKS7
P49721	Herpes:G3CKS7
P28070	Herpes:G3CKS7
P62191	Herpes:K9UT94
P62191	Herpes:G3CKS7
P35998	Herpes:G3CKS7
P43686	Herpes:Q69117
P43686	Herpes:G3CKS7
P43686	Herpes:K9UT94
P62195	Herpes:G3CKS7
P62333	Herpes:G3CKS7
O43242	Herpes:G3CKS7
P55036	Herpes:G3CKS7
P55036	Herpes:K9UT94
Q9NQC3	Herpes:A0A0C7TUY8
O00231	Herpes:G3CKS7
O00232	Herpes:G3CKS7
P49792	Herpes:G3CKS7
P49792	Herpes:Q3KSR4
Q14257	Herpes:K9UT94
Q14257	Herpes:G3CKS7
P13489	Herpes:Q3KSR4
P46782	Herpes:G3CKS7
P42677	Herpes:G3CKS7
P42677	Herpes:Q3KSR4
P42677	Herpes:A0A0C7TUY8
P42677	Herpes:Q69117
P49591	Herpes:Q69117
Q01105	Herpes:Q5MJ03
P05455	Herpes:Q5MJ03
P51571	Herpes:G3CKS7
O15260	Herpes:K9UT94
O15260	Herpes:G3CKS7
P20290	Herpes:Q69117
Q07021	Herpes:Q3KSS4
Q99442	Herpes:G3CKS7
Q13077	Herpes:P0C736
P49368	Herpes:Q69117
P49368	Herpes:Q3KSR4
P49368	Herpes:G3CKS7
P08670	Herpes:P0C762
P04275	Herpes:P0C762
P04275	refseq:YP_401728
P04275	Herpes:Q3KSP2
P04275	Herpes:P0C736
P04275	Herpes:Q69119
P04275	Herpes:A0A0C7TA99
Q04917	Herpes:K9UT94
P27797	Herpes:K9UT94
P07384	Herpes:Q3KSR4
P11441	Herpes:G3CKS7
Q8N2S1	Herpes:P0C736
Q8N2S1	Herpes:P0C762
O15294	Herpes:V5KTY7
Q13136	Herpes:K9UT94
Q8IZ07	Herpes:K9UT94
Q8IZ07	Herpes:G3CKS7
P40227	Herpes:I1YP38
P40227	Herpes:Q69117
P40227	Herpes:G3CKS7
P40227	Herpes:A0A0C7TUY8
P40227	Herpes:Q3KSR4
Q86T03	Herpes:K9UT94
O94813	Herpes:Q3KSP2
Q9Y5V3	Herpes:Q69117
Q9Y5V3	Herpes:G3CKS7
Q9Y5V3	Herpes:Q3KSR4
O95817	Herpes:G3CKS7
O95817	Herpes:I1YP38
O95817	Herpes:Q69117
O95816	Herpes:G3CKS7
P13667	Herpes:Q3KSR4
P04233	Herpes:Q3KSU8
O15027	Herpes:Q69117
O15027	Herpes:I1YP38
intact:EBI-10815456	Herpes:Q5MJ03
intact:EBI-2623792	Herpes:Q3KSU1
A0MZ66	Herpes:Q69117
A1KXE4	Herpes:P0C762
A1L0V1	Herpes:P0C706
A1L0V1	Herpes:Q69139
A1L0V1	Herpes:P0C736
A3KMH1	Herpes:Q3KSR4
A3KMH1	Herpes:G3CKS7
B3KS36	Herpes:Q3KSU8
D6REE5	Herpes:Q9Q2P1
O00161	Herpes:K9UT94
O00308	Herpes:K9UT94
O00483	Herpes:K9UT94
O00483	Herpes:Q3KSR4
O00483	Herpes:G3CKS7
O00487	Herpes:G3CKS7
O14545	Herpes:G3CKS7
O14579	Herpes:G3CKS7
O14763	Herpes:K9UT94
O15031	Herpes:K9UT94
O15173	Herpes:K9UT94
O15173	Herpes:A0A0C7TUY8
O15173	Herpes:G3CKS7
O15217	Herpes:V5KU41
O15269	Herpes:G3CKS7
O15400	Herpes:K9UT94
O43164	Herpes:G3CKS7
O43164	Herpes:Q69117
O43294	Herpes:Q3KSR4
O43294	Herpes:Q69117
O43294	Herpes:G3CKS7
O43306	Herpes:K9UT94
O43866	Herpes:Q3KSV2
O60333	Herpes:G3CKS7
O60493	Herpes:K9UT94
O60503	Herpes:K9UT94
O60565	Herpes:K9UT94
O60716	Herpes:G3CKS7
O60716	Herpes:Q69117
O60716	Herpes:K9UT94
O60762	Herpes:G3CKS7
O60831	Herpes:G3CKS7
O60831	Herpes:K9UT94
O60925	Herpes:Q69117
O75094	Herpes:A0A0C7TA99
O75094	refseq:YP_401728
O75381	Herpes:Q3KSR4
O75381	Herpes:G3CKS7
O75396	Herpes:G3CKS7
O75688	Herpes:Q69117
O75688	Herpes:A0A0C7TUY8
O75688	Herpes:G3CKS7
O75688	Herpes:K9UT94
O75781	Herpes:K9UT94
O94929	Herpes:K9UT94
O94929	Herpes:G3CKS7
O95159	Herpes:G3CKS7
O95219	Herpes:P0C722
O95297	Herpes:G3CKS7
O95297	Herpes:K9UT94
O95681	Herpes:P0C736
O95831	Herpes:Q3KSR4
O95831	Herpes:G3CKS7
O95967	Herpes:G3CKS7
O95967	Herpes:Q3KSR4
O95994	Herpes:V5KTY7
O96005	Herpes:G3CKS7
O96006	Herpes:A0A0C7TA99
P00533	Herpes:K9UT94
P01023	Herpes:I1YP38
P06703	Herpes:G3CKS7
P07093	Herpes:K9UT94
P08133	Herpes:K9UT94
P08172	Herpes:K9UT94
P08240	Herpes:G3CKS7
P08758	Herpes:K9UT94
P09455	Herpes:Q3KSV2
P09486	Herpes:K9UT94
P09486	Herpes:G3CKS7
P09486	Herpes:Q69117
P09543	Herpes:K9UT94
P09543	Herpes:G3CKS7
P09543	Herpes:Q3KSR4
P09619	Herpes:K9UT94
P09619	Herpes:G3CKS7
P0DI83	Herpes:G3CKS7
P10586	Herpes:K9UT94
P10644	Herpes:G3CKS7
P11717	Herpes:G3CKS7
P12109	Herpes:Q69117
P12109	Herpes:A0A0C7TUY8
P12109	Herpes:G3CKS7
P12110	Herpes:A0A0C7TUY8
P12111	Herpes:A0A0C7TUY8
P12111	Herpes:Q3KSR4
P14618	Herpes:P0C701
P14618	Herpes:P0C706
P15260	Herpes:K9UT94
P15814	Herpes:Q3KSU8
P17980	Herpes:G3CKS7
P18545	Herpes:P0C762
P22692	Herpes:Q3KSR4
P23458	Herpes:Q3KSR4
P23458	Herpes:Q69117
P23458	Herpes:K9UT94
P23458	Herpes:G3CKS7
P23458	Herpes:A0A0C7TUY8
P23634	Herpes:K9UT94
P23634	Herpes:G3CKS7
P24534	Herpes:Q69117
P25116	Herpes:K9UT94
P25445	Herpes:G3CKS7
P26640	Herpes:Q69117
P27105	Herpes:K9UT94
P28066	Herpes:G3CKS7
P28300	Herpes:Q69117
P28300	Herpes:A0A0C7TUY8
P28300	Herpes:G3CKS7
P28300	Herpes:K9UT94
P28300	Herpes:Q3KSR4
P28300	Herpes:I1YP38
P28799	Herpes:Q69132
P28799	refseq:YP_401728
P28799	Herpes:A0A0C7TA99
P28799	Herpes:Q3KSP2
P28799	Herpes:P0C762
P28799	Herpes:P0C736
P28799	Herpes:Q69114
P28799	Herpes:Q3KSU8
P29323	Herpes:K9UT94
P29536	Herpes:Q69117
P30460	Herpes:Q3KST2
P30530	Herpes:Q69117
P30530	Herpes:K9UT94
P30626	Herpes:Q3KSV2
P31689	Herpes:A0A0C7TUY8
P31689	Herpes:G3CKS7
P31689	Herpes:Q3KSR4
P31689	Herpes:Q69117
P31689	Herpes:K9UT94
P35221	Herpes:K9UT94
P35813	Herpes:G3CKS7
P36578	Herpes:Q3KST2
P37173	Herpes:K9UT94
P39656	Herpes:G3CKS7
P40189	Herpes:K9UT94
P40855	Herpes:G3CKS7
P40879	Herpes:I1YP38
P41221	Herpes:Q3KSR4
P42166	Herpes:G3CKS7
P42694	Herpes:G3CKS7
P42702	Herpes:K9UT94
P42892	Herpes:Q69117
P45973	Herpes:Q69117
P48556	Herpes:G3CKS7
P48643	Herpes:Q69117
P48643	Herpes:G3CKS7
P48643	Herpes:Q3KSR4
P48643	Herpes:A0A0C7TUY8
P49756	Herpes:Q69117
P49759	Herpes:Q3KSU8
P49908	Herpes:P0C722
P49908	Herpes:Q69119
P49915	Herpes:Q5MJ03
P50281	Herpes:A0A0C7TUY8
P50281	Herpes:K9UT94
P50281	Herpes:G3CKS7
P50479	Herpes:Q69117
P50479	Herpes:K9UT94
P50479	Herpes:G3CKS7
P51148	Herpes:G3CKS7
P51798	Herpes:K9UT94
P51809	Herpes:K9UT94
P51812	Herpes:K9UT94
